,word,count,mean
164,bullets,1,-0.012123275684329249
1154,yay,1,-0.012508602829605893
1008,think,9,-0.012579571978022187
83,atmospheric,1,-0.012656719051756556
736,parts,1,-0.012664217467512014
674,myself,1,-0.012721036704514408
304,do,2,-0.01277684793611995
482,have,2,-0.01312121727720732
1095,was,14,-0.013435664819626991
86,authorities,1,-0.013656302912681762
1117,which,1,-0.014172439358497796
621,lots,8,-0.014295249920705664
127,blade,3,-0.01437001468658263
551,it,12,-0.014479193255972855
714,originals,1,-0.014884697144589327
881,second,1,-0.015483852949582256
399,finally,1,-0.015604458670385608
556,james,1,-0.01562653278711969
648,messytowards,1,-0.015902316954263845
403,finest,1,-0.01599984831862717
548,isa,1,-0.016273436006978073
695,nothing,2,-0.016275724944258618
395,filled,2,-0.01650369302117695
261,death,1,-0.01664719416946122
1158,you,3,-0.016753264387370962
19,45mins,1,-0.016991684959049957
984,tea,1,-0.017001172868695433
141,boss,1,-0.017777201114688727
177,cannot,1,-0.018522998308884084
731,part,1,-0.01861945734171683
884,seemed,1,-0.01864648212112711
667,movies,12,-0.018687377289823236
1112,well,3,-0.018789642333455533
589,lends,1,-0.018836679195931266
666,movie,50,-0.018895379207396302
635,mark,1,-0.019147858418862365
1010,third,2,-0.019267020934273054
357,exnavy,1,-0.01978548482442936
1155,yeah,3,-0.020721871933894794
463,grillo,2,-0.02082089192018789
751,persuasion,1,-0.020864156949229443
126,black,1,-0.02101045615356424
349,etc,1,-0.021494394731127905
946,steam,1,-0.02165821087478011
662,more,1,-0.021956124554749473
303,diverted,1,-0.022019749049806282
632,man,1,-0.022031194879644354
