,word,count,mean
329,cookie,1,0.3478208886527479
318,computer,1,0.32040887172954285
905,minis,1,0.31494765339256175
916,monkey,1,0.28973304207394235
41,abound,1,0.28784480375972815
1013,particular,1,0.2805843412618928
1353,swagger,1,0.273578492343182
1040,philosophical,1,0.2637773832776135
971,ok,30,0.25763344522665277
1108,provided,1,0.2571239577682525
78,alright,2,0.2520474624681561
42,abrupt,2,0.2404657812867893
1070,pokers,1,0.24024954396566991
1326,string,1,0.23756154280032077
1179,rich,1,0.23199933170505763
1234,selecting,1,0.2296868583030764
1553,wing,1,0.22800793057112
751,interspersed,1,0.2255738431370708
1007,panache,1,0.22510768151511124
1465,underwhelming,1,0.2244849832060408
771,japanese,1,0.22351353107460104
132,average,9,0.2221374078069188
617,glories,1,0.2207049965419866
158,bangs,1,0.21721789216295265
707,household,1,0.2168984948035553
153,bag,1,0.2133701637214225
1199,rushed,2,0.21324552910090083
1247,shaking,1,0.2122489688061938
528,fairly,3,0.21219467186847765
1115,purchasers,1,0.21171586930230185
991,outcome,1,0.2086356685984718
24,35,1,0.20658506848129043
347,crucial,1,0.20611366485851976
1375,tense,1,0.20511808006998558
1119,q,1,0.2044528989406907
224,brand,1,0.2040348891432829
1095,previous,4,0.20342696619151865
463,endingthe,1,0.20179834743536404
802,landmarks,1,0.20162030827412683
434,driven,1,0.2007810532876656
1522,watchable,11,0.1985793037540983
18,25,1,0.19777151542395408
1023,patronise,1,0.19681828771063722
1420,tonnes,1,0.1966530017614993
1036,period,1,0.1956428312324481
626,goodies,2,0.19366516267213457
308,company,3,0.19324696768364677
63,aficionados,1,0.19306171021984844
1534,weird,1,0.1929567763405718
1041,philosophy,1,0.19124408627966416
1262,skull,3,0.18939892942760206
527,fair,5,0.1887065502321524
407,dimly,1,0.1875660639440102
1012,partially,1,0.18755759748898584
973,okay,2,0.1870804470941654
1528,weak,2,0.18692062423147715
1284,spectacle,1,0.18520137508704793
766,iti,1,0.1846934807234452
1091,pretend,1,0.18425370369699892
1288,spell,1,0.1822562067789493
1085,prefer,2,0.1818769894343106
935,near,5,0.18004770652156
1203,sadly,1,0.17986498357393482
381,deploying,1,0.1798331590114232
1479,unusable,1,0.17908502575934795
761,issue,1,0.1775387712402146
604,gale,1,0.17737920299036775
639,grasp,1,0.17648469534422076
229,brooding,1,0.17557297432263685
653,guessing,1,0.17530679144041864
736,inconclusive,1,0.1752007817496527
66,ai,1,0.17476437267153505
1006,pairing,1,0.17358113014273743
404,difficult,3,0.17188993668258398
436,drunk,1,0.17139253422726178
619,glover,1,0.17099202397917693
679,highlight,2,0.17090726231066497
1311,stephen,1,0.1706873835095818
59,adventurethriller,1,0.1699174539911638
1502,vinci,3,0.16962266779990207
360,da,3,0.16921134058311424
186,bit,41,0.16912855159845142
359,cutter,1,0.16764015347814323
1208,saturday,1,0.1670447402647432
200,blood,1,0.16645248626787185
618,glory,1,0.16627513799321572
1082,predator,2,0.16499733078818013
647,gritty,2,0.1639562334544225
1307,station,1,0.16355107215771728
103,appearing,1,0.16351710045443968
128,attracted,1,0.1634405191940244
451,egg,1,0.16331317602525594
290,clean,1,0.16322138745326237
1255,sidekicks,1,0.16280757530876983
1092,pretentious,2,0.1624666173503574
4,120,1,0.16221389100436429
1538,west,1,0.16099306235603325
1019,patch,5,0.15911986178796672
111,areas,1,0.1587772921884386
1258,similar,4,0.15838504713090276
1323,strangely,1,0.1579979896034853
123,atleast,1,0.1574023812446775
107,arch,1,0.157158786314984
1235,self,2,0.15713915709388956
620,glued,1,0.15498011276338053
899,metal,1,0.15450686531095434
646,grit,1,0.1536381358133634
1425,town,1,0.152822524229002
323,confusing,3,0.152802071373395
244,butt,1,0.15167270131170546
741,inside,1,0.15119277877377818
97,app,1,0.1509878972139025
1535,welcome,2,0.1509688958006426
778,joined,1,0.15055690871954044
101,appear,1,0.1493874752445638
1186,robots,1,0.14902597820355254
697,hopefully,3,0.1487571290481287
100,appeal,1,0.14758245146477272
91,annoying,3,0.1470679142779052
715,hype,2,0.14657837052352005
1072,political,3,0.14630517390786438
1043,picture,1,0.14623819461850368
669,hd,1,0.1460761641741324
855,longevity,1,0.14604275010663617
338,craig,5,0.14562223534409152
428,drafting,1,0.1453468298223376
1292,spine,1,0.14528520453572233
850,logical,1,0.14461488375413187
889,meh,2,0.14431004872576542
223,brain,3,0.14410119151478673
105,appreciate,1,0.14354100264588548
1038,personally,3,0.14304013634552812
960,nowadays,1,0.14284050322546182
1496,vid,1,0.1428012255757177
992,outing,1,0.14204099253137384
46,acceptable,5,0.14187985855623916
492,eventually,1,0.1410753454066383
38,90minute,1,0.14057712171676626
1463,understoodand,1,0.14038481105658054
65,afternoon,2,0.14028691838912505
449,effortsand,1,0.14010511950576407
652,guess,3,0.1400605746912756
526,failed,1,0.13928050267608
1233,seenawaste,1,0.1390597433297584
1226,scrutiny,1,0.13891294030873222
814,learned,1,0.13859012832240708
812,league,1,0.1384143546997368
355,cursory,1,0.13733684906458685
533,famous,1,0.13652923511034362
1250,shame,3,0.13621154787139125
1490,vangelis,2,0.13571059421609044
984,opposed,1,0.1354863173193028
239,bullets,3,0.13544625170560812
362,daniel,2,0.13536603041736098
1399,tho,1,0.13534391464991646
636,grandpa,1,0.13528124484306894
754,intrigue,1,0.13482128691621156
1018,pass,3,0.13339617908179488
970,oil,1,0.1324456881828099
493,evolves,1,0.13191642296274797
888,mediocre,4,0.1315450255389429
816,left,5,0.13147855977014622
948,nitpicky,1,0.13136712806804668
1285,spectacular,1,0.13100856386203355
1350,survival,1,0.1310024961928615
242,business,2,0.13066671623088041
490,european,1,0.13066376862909113
930,mumbled,1,0.1304286454653183
1169,request,1,0.13031308246012913
796,knowing,1,0.1301253622477457
478,entered,1,0.12931803428027103
1273,sober,1,0.1291748198625791
1294,spoil,1,0.1286850968481374
730,impress,1,0.12863586442980662
438,dumb,1,0.12824938163167707
198,blockbuster,2,0.12820159382343496
124,atmospheric,1,0.12760050318138655
96,apes,1,0.12739608147181716
1136,reasonable,6,0.12685820843890028
1246,shadow,1,0.1263805603353377
1185,roads,1,0.12592130627529532
842,little,17,0.12560516528733215
1161,reminiscent,3,0.12500138097147964
1105,project,1,0.12492527178169974
11,1st,2,0.12459908261583993
205,bluebeam,1,0.12459788997358319
1143,recovers,1,0.12348675445836577
824,level,1,0.12305846798928445
417,discernable,1,0.12288266417718531
1064,plus,3,0.12262964578139546
1015,partly,1,0.12261242637790369
875,mark,1,0.12252254018242612
1457,ultimately,2,0.12248880025181613
1582,yay,1,0.12198963318999852
755,introductions,1,0.12166015415626544
1540,whiles,1,0.12135360853021573
8,19,1,0.1204834576879841
