,word,count,mean
251,complex,1,0.8562695851992194
618,japanese,1,0.7967134331944163
1237,vid,1,0.6885433651930405
768,national,1,0.6487365712383911
917,purchasers,1,0.637682246236169
82,appeal,1,0.5947867846144852
361,efficient,1,0.5510768866390254
58,alright,2,0.505185857731021
67,americans,1,0.48401385839371064
771,netflix,1,0.4756380318982305
243,comments,1,0.4749172545785762
953,reload,1,0.4733968231828195
30,abrupt,2,0.473106674027915
1207,understoodand,1,0.4630579359997226
903,previous,3,0.4622654761665532
544,heists,1,0.4610534271608326
786,notes,1,0.44255435361155504
911,project,1,0.43742553243611004
651,landmarks,1,0.4371367828612782
1243,visually,2,0.4335373406935525
790,notices,1,0.4198653395393772
311,detracts,1,0.4072985367611047
951,region,1,0.4046188721943518
972,road,1,0.4041646781567115
1056,spectacular,1,0.4033398454414349
488,gerrard,2,0.4004698402833744
181,brosnan,3,0.3869788763199154
268,course,1,0.3730764178490528
1259,watchable,11,0.37047358863892604
801,ok,32,0.36807564703741974
1212,unfortunately,5,0.3659221614366144
438,fear,1,0.36486914420155664
864,philosophical,1,0.3483107401738763
973,roads,1,0.3462688676313265
424,fair,5,0.34045617653995497
286,damn,2,0.33019043003775167
726,mediocre,6,0.32612801854514467
548,helped,2,0.32459259672305696
1284,wing,1,0.3240497907001442
341,drawn,2,0.3197571205220242
848,pc,1,0.3176980952706829
573,humans,2,0.31696496577793243
346,drunk,1,0.3155606783727249
711,mans,1,0.3145573730857594
803,okay,2,0.310949227611202
658,learned,1,0.30769863004440867
102,audio,2,0.30519618988908315
1220,unusable,1,0.3007106622489499
235,code,3,0.29282475773582173
277,credit,1,0.2928210393434755
77,apart,4,0.2880269310041315
1210,unexpectedly,1,0.2827518920338347
788,notice,1,0.27908774827681954
929,reach,2,0.2740262522107795
122,bang,1,0.27139833228372634
340,draw,1,0.26864481118531447
1158,thrills,2,0.2671599480434109
25,7,1,0.2671026998670935
912,properly,2,0.26670725867588874
1029,skyfall,5,0.26417295558183757
75,anymore,1,0.25865175863307655
1269,weird,1,0.25363172538639484
147,bits,1,0.25253712499494374
1199,twist,5,0.24592311385669885
1090,stranded,1,0.2424423391081537
104,average,8,0.24148062977170315
983,running,2,0.24072884634678582
269,courses,1,0.2406244367307335
1004,secret,2,0.23957831297306542
1064,spoil,1,0.2372996869080567
547,help,2,0.22754426565917862
817,ott,2,0.22703301857928615
1071,stars,1,0.2264778674658259
176,brain,5,0.2259730815101734
862,personally,2,0.22067429654844328
180,broken,3,0.2180024920390502
18,35,1,0.21294983027976155
294,decent,9,0.210710977034489
649,lacks,3,0.21029878658765763
146,bit,42,0.20933780173485697
51,air,2,0.2075711813058642
904,prime,6,0.20368370299701435
411,expected,11,0.2020075127411445
204,casting,1,0.20008404384481748
263,cookie,1,0.19791155863843962
1180,trailer,1,0.19366221251224144
1203,ultimately,3,0.19074524309289106
616,jack,1,0.1906797082590097
657,learn,3,0.1890282855566141
823,overall,1,0.18743803367844547
566,hopes,1,0.1873351795245153
123,bangs,1,0.18579019931347576
262,convincing,3,0.1857178868527177
565,hoped,2,0.1829228071129272
578,hype,1,0.18133331777751563
1065,spoiled,2,0.1797698192514275
1171,tom,3,0.17927077099241187
352,dvds,2,0.17862104631304382
960,request,2,0.17721488519436743
1008,self,1,0.17489025988227203
740,minis,1,0.17473806370158532
842,passing,1,0.17424392524052226
551,heros,2,0.17404759557258823
896,prefer,2,0.17387061996477488
288,dark,6,0.1728402453422477
844,pathetic,1,0.1717255143708743
55,aliens,2,0.16627737262499542
1223,used,1,0.164862423375017
841,pass,3,0.16450018607179756
901,pretentious,2,0.16397882433697722
1290,wonder,1,0.16309988002784193
188,bullets,1,0.16152134764605305
981,run,1,0.16119783026439785
42,adventure,1,0.16116633527395982
681,little,21,0.15949288407486237
440,feel,7,0.1594694487283572
1202,typical,3,0.15691611090322471
666,lets,4,0.15665358994117157
738,mind,4,0.1534862581635319
680,lit,1,0.1516332877466051
710,managed,1,0.15154317974119152
1075,station,1,0.15143323176200194
94,aspect,1,0.15001564714931914
254,concerned,1,0.14994672047318405
97,atleast,1,0.1492305796242538
932,real,4,0.1490629696507502
1200,twists,1,0.14873552522428085
1068,stand,1,0.14806481571038238
479,fun,30,0.14788525166702646
134,belief,1,0.14728031575942918
985,rushed,3,0.14703506964383675
212,chapter,4,0.14598639098367727
763,mum,1,0.1458389039708388
934,reality,1,0.14442768238968398
40,actors,8,0.14426296212673329
161,bond,22,0.14374393164236318
743,missed,1,0.14277949213245852
1215,uninteresting,2,0.1419549763015308
338,drag,3,0.13679197895916984
409,expect,9,0.13662893453045044
1063,spine,1,0.13629381988586126
1018,shame,4,0.12994205045115245
893,predator,1,0.12940780643584965
572,human,2,0.12878398423471998
524,hands,1,0.12846570378465025
256,confusing,3,0.12777958520163188
1157,thrilling,1,0.127583846002646
713,mark,4,0.12756773260957377
837,particular,1,0.12701191811033222
1067,stallone,1,0.12535912731572238
664,let,4,0.12344753038132925
475,franchise,3,0.12299578133194737
564,hope,5,0.12284971312716211
780,nod,1,0.12244995926881957
1024,similar,5,0.12236999769558699
895,predictable,24,0.12184130304587924
8,1st,1,0.12162225126160894
1218,unplayable,1,0.1175595266396957
931,reading,1,0.1174325254722586
412,expecting,13,0.11558609898839675
865,philosophy,1,0.11552931298097825
325,disappoint,1,0.11544386649136351
1136,thats,1,0.114151959207173
1052,sound,7,0.1139423751419466
872,places,4,0.11303301258783964
1035,slow,15,0.1124404684406629
1091,strangely,1,0.11216824934083514
1061,spending,1,0.11031748468044095
833,panache,1,0.11018395218128908
614,item,1,0.11015312056353488
402,excitement,3,0.10888627426701274
496,good,132,0.10738267714629648
425,fairly,3,0.10568884448056458
543,heights,1,0.10530202322617141
996,scenes,6,0.10470512695416473
940,reccomend,1,0.10324727073740701
45,advertised,1,0.10306261973194067
888,possibility,2,0.1029598172947123
958,repeat,1,0.10136448591441347
335,door,1,0.10097288622165296
778,nitpicky,1,0.10072392927704116
189,burner,1,0.10064577727272563
1069,standard,1,0.09903632343133542
1147,think,7,0.09896286739456327
1190,trouble,1,0.09867402562707143
1283,winded,1,0.09864257886405979
79,app,1,0.09812813062594408
1191,true,2,0.09803297763993879
526,hanks,1,0.0962876554961471
246,compare,1,0.09578559803760334
432,fantasy,1,0.09507327691686521
617,james,1,0.0949058454395519
465,fly,1,0.0941170912761747
1047,somewhat,1,0.09337028904101648
627,justice,2,0.09336952890252065
47,aficionados,1,0.09000287079790156
367,em,1,0.08988644945773919
321,dimly,1,0.08811075566650184
227,clever,1,0.0860777077394775
99,attempt,1,0.08485162859570365
459,finest,1,0.08469332703146569
441,feels,2,0.08152456463086864
549,hero,2,0.08134175730776412
144,bin,1,0.08101856738796066
457,fine,4,0.08054726543529601
450,filmed,1,0.08030551967050624
789,noticed,1,0.08011533229988649
930,read,5,0.08004777114619782
326,disappointed,12,0.07986810030750206
870,place,1,0.07946868532074682
1022,shoot,1,0.07941770392114159
1145,thin,1,0.07841138069531381
1154,thought,7,0.0783928472312893
1100,style,5,0.07792475840604317
163,bonds,3,0.07732875565643892
48,afternoon,1,0.07710652418613147
902,pretty,2,0.07659757879268865
1225,usually,1,0.07653595961478636
24,51,1,0.07593371601493515
574,humm,1,0.07578961499735118
900,pretend,1,0.07518769881048123
882,politician,1,0.07502775180463993
995,scenerythe,1,0.07486163144883008
477,fresh,2,0.07453752531842564
443,felt,8,0.07444941199597405
499,goos,1,0.07409083227024285
1027,simply,1,0.07398160287910162
1126,tense,1,0.073826343861862
200,case,1,0.07368605121821055
273,cranked,1,0.07326611957960713
148,bizarre,1,0.07294274081795053
1179,track,2,0.07272209530286633
707,mail,1,0.07250626890822555
520,gun,2,0.07240918915830041
873,pleasure,1,0.0713014295532029
157,bluray,4,0.07086748311772603
65,america,4,0.07044552262573028
815,original,22,0.07044430743722897
245,company,2,0.07039712223280674
1161,times,1,0.07031624558052905
974,robbed,1,0.06990340444501571
386,entertained,2,0.06937958287253905
988,safely,1,0.06934805015554216
622,john,3,0.06860244602917864
938,reasonably,1,0.06821937654778552
490,giant,2,0.06816230852097302
1242,violencebloodgore,1,0.0675129914806802
206,certainly,4,0.06740517525132135
374,ending,4,0.06683785016430543
138,best,22,0.06652846465075296
1166,title,1,0.06651264491452956
169,boss,1,0.06635085889151629
563,hoooo,1,0.06536645260103376
592,increase,1,0.06483410574467396
1172,tomorrow,2,0.06475003696542635
644,knowing,1,0.06468168503784841
421,fact,1,0.06379564613887011
887,portrayed,1,0.06373094709800006
312,device,1,0.06310425699438695
682,live,2,0.06291614514305044
153,blessing,1,0.0627383357355306
514,gritty,1,0.0622778657928578
259,constantly,1,0.062252554388536725
1244,visuals,2,0.06172780965617415
647,lack,3,0.06167508377306796
515,ground,1,0.061481001875391135
267,couple,1,0.06130521805198379
747,momentsworth,1,0.061033331974112356
52,alas,1,0.060703431229542526
989,satisfying,1,0.060369335636367184
17,3,12,0.06018702745169
1291,wonderland,1,0.060186475994661266
388,entertainment,7,0.059922261042928075
603,intelligence,2,0.05950893403448063
433,far,9,0.059239046714926635
819,outits,1,0.05897313272486603
629,katniss,1,0.05863609645529799
1081,stillness,1,0.05832200889460422
987,sadly,2,0.05794182395109059
1138,their,1,0.057636019723341564
528,happensif,1,0.05672521117164212
359,effects,17,0.05667917005479461
317,die,7,0.05645068822282008
53,alice,1,0.056450381160220664
453,finale,1,0.05597055686381238
1132,terry,1,0.05584130936226256
4,146,1,0.055821018679920384
222,choreography,1,0.055263799763193414
164,book,7,0.05511009671539708
621,jogs,1,0.055036172311014625
396,etc,1,0.05498901700298436
850,peeve,1,0.0545845101805838
355,easy,1,0.05458267973844175
648,lacked,1,0.05425966893585403
966,reverse,1,0.0539166746154088
665,letdown,1,0.05390763208363558
1292,wooden,2,0.05375886903705705
211,changed,1,0.05296927457377564
577,hunters,1,0.05287059010647056
1053,sounds,3,0.052856999785086234
1201,type,1,0.052548873698381154
240,comedy,2,0.05248108640285285
853,perceived,1,0.052260562180337054
