,word,count,mean
229,crap,2,0.2814408839196517
90,awful,11,0.2381497313142061
868,rubbish,15,0.23366061600027066
1053,trillion,1,0.231883407055443
1118,waste,22,0.2066689853520346
737,pants,1,0.20382878939149307
1006,terrible,16,0.18929276102970752
1094,utter,1,0.1869452077147822
101,barely,3,0.176102245164008
139,boring,12,0.17140127025862548
949,stallone,2,0.1672532049635847
1119,wasted,7,0.1653781611340603
785,poor,34,0.16474357172010312
978,stupid,6,0.1582652144997244
308,dull,7,0.15410198868805064
916,shocking,1,0.15396314462078464
891,script,21,0.14063485018005842
749,pathetic,2,0.1390087429072298
984,sucked,1,0.1366512999146144
1077,understand,5,0.13152334100769467
141,bother,7,0.13029383236102304
822,rated,1,0.127339050194303
1164,writing,1,0.12612386020793456
645,mess,4,0.1260049811936986
858,ridiculous,7,0.12473962097396514
123,bland,3,0.12220178612736647
1167,wrote,1,0.11864034675756018
305,drivel,2,0.11834148932543198
102,bargain,1,0.11433211432304119
902,send,1,0.11221831036898254
482,hated,1,0.11208998927733331
696,nonsensical,5,0.11157847728271268
775,players,1,0.11151715572707478
657,minutes,15,0.11108309073393675
786,poorly,8,0.11001498480405911
186,cheap,3,0.10812673750361874
832,reccomend,1,0.10685457481129983
752,paying,1,0.10596948574572952
286,disappointing,8,0.10536018455272443
692,nod,1,0.10432758543682563
1055,tripe,1,0.10319463149637567
656,minute,1,0.10305025013765233
663,money,20,0.10209855853295154
849,rented,1,0.10185370881041703
296,door,1,0.10133267078086731
486,heads,1,0.10118376537487644
196,cliche,6,0.10100112692415074
772,planes,1,0.10000078426652925
1149,words,5,0.09988172500838723
623,low,3,0.09986516997469787
384,fantasy,1,0.09861847067445906
287,disappointment,2,0.09752794942069276
784,politician,1,0.09709288683767361
825,read,10,0.0967200181852796
713,older,2,0.09667886688133845
197,cliches,4,0.0965014112796777
457,gratuitous,1,0.0959567989514302
0,1,8,0.09551175046113956
149,brainless,1,0.09529373586460382
568,kill,5,0.09515527873659653
