,word,count,mean
870,reading,1,-0.08798994327939079
542,human,1,-0.08874653367314465
7,1st,1,-0.08927504748304331
515,hero,1,-0.09020357450262743
1139,ultimately,3,-0.09072094669347817
900,rent,1,-0.09083019146188466
1131,turn,5,-0.0908557409266961
873,reality,1,-0.09088811191316816
885,redeem,1,-0.09115839366740777
597,justice,2,-0.09201242987190156
379,exactly,1,-0.09225039635637047
965,shame,5,-0.09267023371087106
492,gun,2,-0.09289782023449461
313,disappointed,13,-0.09418239765912863
974,simply,1,-0.09442078404116434
205,characters,3,-0.09463334611841749
488,ground,1,-0.09509804609266513
940,scenerythe,1,-0.09601864186532368
1212,wife,3,-0.09651821711198733
709,momentsworth,1,-0.09703203028911014
1033,strangely,1,-0.09752358417307617
627,learned,1,-0.09754995315854206
531,hoped,2,-0.09814162304352082
417,fetched,2,-0.0986487218306212
760,older,2,-0.0992533685946349
786,pants,1,-0.10034647863093078
503,hate,4,-0.10050256183725931
97,audio,2,-0.10059773232974634
787,paper,1,-0.10068022629071738
100,avoid,5,-0.100704301189119
263,cup,1,-0.10073346080021933
46,air,2,-0.10217732438065051
174,building,2,-0.10233490814661933
233,compare,1,-0.10266398091040632
698,mind,4,-0.10347819340818601
84,arse,1,-0.1034905709260046
323,dozen,1,-0.10353615928599191
1084,think,6,-0.10365346066477395
75,appalling,1,-0.10438474761218317
1041,stupid,4,-0.10485818946825734
210,choose,1,-0.10489404175629899
724,near,6,-0.10570645704002406
60,americans,1,-0.10612862786577716
1023,stopped,1,-0.10622169786790538
587,james,1,-0.10694736828264369
924,rubbish,14,-0.10697392959906407
926,run,2,-0.10706940078388329
295,device,1,-0.10749352332139789
632,lets,2,-0.10772769113047943
487,gritty,1,-0.10810201409904838
99,average,9,-0.1082160969234343
55,alternative,1,-0.10855079454472355
877,reasonably,1,-0.10871874143250004
1135,twist,4,-0.1091160324228037
158,boss,1,-0.10927680063579388
803,perceived,1,-0.11039951895073544
1070,terrible,15,-0.11115763035510437
1136,twists,1,-0.11121063800372753
773,outcome,1,-0.11173956720085891
134,bit,38,-0.11180715868011012
132,bin,1,-0.11224304866700098
13,35,1,-0.11281561591534335
977,sleep,1,-0.11290512595139648
241,concerned,1,-0.11334574059205675
1187,waste,21,-0.11459462644443666
156,boring,11,-0.11474853384614488
517,heros,2,-0.11553783099119427
1072,terrorists,1,-0.11602234781729197
1151,unnecessary,1,-0.116129360718974
849,prime,6,-0.11743561227082504
809,philosophical,1,-0.1181421381540317
1138,typical,2,-0.11841818684457431
946,script,18,-0.11848186461601976
543,humans,2,-0.11851842755168882
322,door,1,-0.11889029781662734
507,heads,1,-0.11892180233199981
1128,try,3,-0.12008410238426413
821,pointless,2,-0.1209101616313192
283,deliberately,1,-0.1211294010424794
1120,tried,3,-0.12122064784274598
1013,standard,1,-0.12168944150016625
260,credit,1,-0.12175569498459728
651,lol,1,-0.12209273771762427
1003,spending,1,-0.12268620985824992
412,fear,1,-0.12375851752628984
116,barely,3,-0.12430341828578333
1143,understoodand,1,-0.12432832267124795
583,item,2,-0.12433424371467579
740,notes,1,-0.12464756273716508
670,mail,1,-0.12552292807225057
2,12,3,-0.12621707845118643
1199,weird,1,-0.1272010246642029
827,poor,34,-0.12739268838966547
871,real,8,-0.12767001110839155
1229,words,2,-0.1281893247385493
706,mission,1,-0.12846004555168924
284,delivered,1,-0.128858764194615
980,slow,19,-0.1289496729423189
388,expected,11,-0.1290933780647128
1031,stranded,1,-0.12968407100823393
535,hopes,1,-0.13056752640730504
1155,unwatchable,1,-0.1319938730338841
110,bad,44,-0.1323436697397955
286,demogorgon,1,-0.13420403239209988
917,roads,1,-0.13451995668004033
1190,watchable,11,-0.1359491103955185
71,apart,4,-0.13600487093605768
207,cheesy,1,-0.1363613518234671
997,spectacular,1,-0.13668971339208838
916,road,1,-0.13752363780949892
106,awful,11,-0.13758900788493503
24,810,1,-0.13904567629148334
496,hands,1,-0.13958602951814977
928,running,4,-0.1400246396558273
751,odd,1,-0.14055061413122472
227,comedic,1,-0.1409548083777273
736,nononsense,1,-0.1423189168161039
876,reasonable,1,-0.1433169979162222
576,interstellar,1,-0.14373252607616105
868,reach,2,-0.1437935064053098
633,levity,1,-0.14539968436503692
1005,spine,1,-0.1472762876775417
921,routine,1,-0.14731631084755129
856,project,1,-0.1483686310085358
530,hope,4,-0.14964207367276997
879,reccomend,1,-0.15066670268637566
1142,understand,4,-0.15084205770018072
32,accepted,1,-0.15091806982946887
243,confusing,3,-0.1518525074946658
49,aliens,3,-0.15224323188762184
1050,sum,1,-0.15576579128511062
688,mediocre,6,-0.15635048787531436
215,clearly,4,-0.15985481099520005
74,app,1,-0.1602589933776966
897,reload,1,-0.1605695904129318
1146,unexpectedly,1,-0.16218512636501278
510,heists,1,-0.16252161660713194
744,notices,1,-0.1629898520746949
742,notice,1,-0.1637376583481922
672,managed,1,-0.16431695427113177
825,politician,1,-0.16478957957432125
168,broken,3,-0.16549128392041093
588,japanese,1,-0.1660828083900554
934,safely,1,-0.16615266775951654
398,fair,5,-0.16713258444573106
949,secret,2,-0.16815787742022925
1011,stallone,1,-0.17044449906857237
869,read,6,-0.1712050402449313
737,nonsensical,1,-0.17227221877546356
440,fly,1,-0.1725437408108335
976,skyfall,5,-0.17415607992397975
314,disappointing,7,-0.17543122611272088
800,pc,1,-0.17636074266654822
414,feel,5,-0.17636491859224418
446,found,6,-0.17688394958607054
1007,spoil,1,-0.17765299079089994
968,shoot,1,-0.1798705155104516
165,brain,4,-0.18100373765169347
855,productionthis,1,-0.18195354500775057
294,detracts,1,-0.1833538647987757
621,lacks,3,-0.18414531574191226
472,goos,1,-0.1859016164981456
1148,unfortunately,5,-0.1871672024082233
1157,useless,2,-0.18859463467715898
886,redeemed,1,-0.1890254098257399
513,help,1,-0.1955633725906539
504,hated,1,-0.19818657760363945
1177,visually,2,-0.20018954505249748
222,code,3,-0.20059961845091334
135,bits,1,-0.20230103729279142
755,ok,31,-0.2025748123672108
345,em,1,-0.20358082899779847
327,drawn,2,-0.20691409733372937
777,overall,1,-0.2072763015835073
169,brosnan,3,-0.20819895064489688
796,pathetic,1,-0.21069463302132838
902,rented,1,-0.21543569827227324
694,messes,1,-0.21869886770820834
611,king,1,-0.21975025043648605
514,helped,2,-0.23555343334916332
956,send,1,-0.2376187744461603
267,damn,2,-0.24099441603495028
735,nod,1,-0.24769783240432347
1015,stars,1,-0.2497651832951304
757,okay,2,-0.25232740546170335
1054,superior,3,-0.26340467129094564
738,nonstop,1,-0.2691014590746826
1216,wing,1,-0.27272427186248266
892,region,1,-0.2738142878133627
28,abrupt,2,-0.281609143126543
324,dr,1,-0.2850921887137036
1224,wonder,1,-0.2855023604014708
216,clever,1,-0.2901163561883173
643,lines,1,-0.30352388373763
342,efficient,1,-0.3072825644456877
400,fairness,1,-0.30985552653365667
1154,unusable,1,-0.3124582153069337
230,comments,1,-0.33884569834774797
252,course,1,-0.34291516837386754
53,alright,2,-0.34330588100545745
861,purchasers,1,-0.37108910921333343
719,mum,1,-0.38150480118545865
727,netflix,1,-0.3958025163882522
847,previous,3,-0.42629790201060397
76,appeal,1,-0.44490402654570843
238,complex,1,-0.4695017619965607
1121,trillion,1,-0.8152313188043905
