,word,count,mean
1266,worlds,1,0.9320483435524661
1110,thank,1,0.7770418791832443
545,home,3,0.6290224436101797
851,politician,1,0.47782627640693554
1089,superb,5,0.4370713733317996
560,hunger,9,0.42850283509297393
58,amazing,5,0.3492657900275794
393,excellent,15,0.34575898333283683
160,brilliant,14,0.3398049164819175
503,greatest,1,0.33345923233510344
79,arrived,1,0.3219878984932777
501,great,70,0.2987568985001248
1075,stunning,4,0.2959285456628517
282,definitely,5,0.29391910890601347
825,pictures,1,0.2800278535363921
422,fantastic,6,0.279158832881146
395,exciting,5,0.2789726784003702
915,recommended,6,0.2670841406755678
678,loved,13,0.26485516069640386
176,buy,4,0.2627083076356732
374,enjoyed,31,0.25452616292230174
603,james,1,0.2429717819450429
913,recommend,17,0.23255559104116733
275,day,5,0.23235328327030244
448,finish,1,0.2320274912320948
38,action,65,0.22619453739490114
418,family,4,0.22265284454195305
443,films,21,0.2225417638973112
746,nicely,1,0.21991306395360802
372,enjoy,18,0.21936470767380414
450,fishbourne,1,0.21881086528280363
93,awesome,3,0.2170077979011091
677,love,17,0.20962993201567803
1280,years,8,0.20737724045909006
114,beat,1,0.20701797321995802
250,couple,2,0.20191039837052854
480,gift,1,0.20121566645638553
180,calm,1,0.198781863342557
894,quick,2,0.19706977820656946
890,quality,8,0.193774762997602
824,picture,3,0.19061904253382378
258,crazy,1,0.18514360196827567
39,actions,2,0.18289742011452262
354,edge,5,0.18287934826777913
745,nice,5,0.1825604999641444
349,dvd,10,0.17736794636387085
911,reccomend,1,0.1772778921980102
570,immensely,1,0.17388525844419755
1012,slightly,1,0.1730309633470299
398,expanded,1,0.17298797641799635
292,described,1,0.17199335383817818
144,bonds,4,0.16623756220118605
535,high,2,0.16470735491142627
916,red,2,0.16360431354247368
276,days,1,0.16130909209568361
721,money,7,0.15855848189551994
789,paced,1,0.1567257531736802
336,doubtful,1,0.1534337528052863
955,runtime,1,0.15281382269026889
223,come,4,0.1523877500470941
127,bin,1,0.15130311667545562
874,product,1,0.15007950577494608
680,loves,4,0.14889638423294274
1192,uv,1,0.14459951356001519
502,greater,2,0.1445143733579131
602,jacksons,1,0.1426013489175653
