,word,count,mean
1063,story,37,0.029288347683702722
1,10,1,0.029130211884748746
1246,watched,4,0.02908153991773673
531,hd,1,0.029024395109197472
41,actionadventure,1,0.02877297037307055
1273,woeful,1,0.028700077787789678
1219,value,2,0.02860581903489346
1094,surprise,1,0.028484977986051055
705,mashes,1,0.028354663933101754
832,peeta,2,0.028076516851633683
917,received,1,0.028003620135247154
861,political,1,0.027895096261710103
1062,stories,1,0.02787955065567833
963,running,2,0.027797852758658953
237,coherent,1,0.0277829392881596
809,overall,1,0.027730209544730443
1148,titles,1,0.027704433357627792
1051,stay,1,0.027623926738778407
1174,trusted,1,0.027573767652380496
276,cult,2,0.027419637152303174
29,90,3,0.027327147789106703
461,fit,1,0.027306938008322734
481,gear,1,0.026940307679414993
936,rental,1,0.02669611726130832
1218,vaguely,1,0.026643078147272736
193,carnahan,1,0.026518411810593685
98,attached,1,0.026344366281609338
1190,underlying,1,0.026286162746422013
490,god,1,0.02616160229330777
1080,subverts,1,0.026092761371427072
1012,situations,1,0.025915654555855667
1071,strung,1,0.025907450396062823
23,45mins,1,0.025888307827614206
759,neeson,2,0.025660444218299237
1101,taliban,1,0.02556593176708215
373,endingthe,1,0.02556372769053946
1082,succession,1,0.025543589111172237
271,credible,1,0.02526039790451345
547,hilarious,1,0.025246171210315277
374,engaging,1,0.025205805734887024
982,sealed,1,0.025196449033342186
482,generic,1,0.025099559240218155
20,3d,1,0.02485529945326092
1052,steam,1,0.024833930808472626
133,bees,1,0.024690319076803777
430,farce,1,0.02466841072009928
522,happen,1,0.024653672702475635
1084,sucked,1,0.024507309590537377
258,contender,1,0.02440115767046576
640,lame,1,0.02438757693511571
902,ransom,1,0.02435097234670531
1290,writers,1,0.024207575243848912
92,asleep,4,0.024202265405294243
494,goodies,1,0.02384459247071763
620,johnny,1,0.023691318351947183
1037,spell,1,0.023644786379710524
169,bound,1,0.023634695737627946
460,fishbourne,1,0.023374703385117053
442,ffilm,1,0.0233152948278204
608,ishunfortunately,1,0.02312360133308001
1240,was,16,0.023023764885616662
51,age,1,0.022811461168207148
147,bladerunner,1,0.02276134626544426
926,redemption,1,0.02267762848238398
1206,unreasonable,1,0.022669576629592056
1045,standard,1,0.02265311806882793
1143,timescales,1,0.022648913829134833
518,hand,1,0.022515163441457365
215,cheated,1,0.022476392781076833
743,morons,1,0.022468819722746964
126,bargain,1,0.02244334520214144
602,interested,2,0.022371516980140053
966,sad,1,0.022149149725397613
967,sadly,1,0.02211659409428702
501,grandpa,1,0.02202881726244968
812,packaging,1,0.021778916390543607
370,encoded,1,0.021671049867699237
391,equals,1,0.02163888203920871
21,4,2,0.02148431154542403
745,mother,1,0.02144886895132473
1087,suitable,1,0.02140613014539214
1170,tropeclich,1,0.021347964897239148
1022,snake,1,0.021235071279140948
783,odd,1,0.021231485111246468
1070,struggling,1,0.021157758445579048
1158,tourists,1,0.021058933214620268
477,funny,1,0.021023572281607193
604,interspersed,1,0.020731408848588255
1130,thisso,1,0.020704945469068023
975,scenery,1,0.020676636756230916
444,fiction,1,0.02056550874160558
515,gun,2,0.02048863107619444
711,meaning,1,0.020295196092704228
102,avatar,1,0.020029300465328945
1011,simply,1,0.019993484559330803
491,godzilla,1,0.019834936335192403
741,month,1,0.01961326745850178
564,hrs,1,0.01943459224704931
1006,signed,1,0.019420187567872532
873,predicatable,1,0.01933647177863122
99,attention,2,0.019268703745528915
1287,woudl,1,0.01924882689620865
899,question,1,0.019133469744658876
44,adventurethriller,1,0.019071639867948995
495,goodokay,1,0.01899774435488877
210,characterisation,1,0.018953308789144245
1239,warfare,1,0.01889474923369423
128,be,3,0.01887440348445391
974,scenario,1,0.018850002924576184
872,predecessors,1,0.01882884635955564
1061,stops,1,0.018583440039775617
116,backif,1,0.018580630957144725
799,order,1,0.018557823876581673
707,massively,1,0.018205264470461585
173,breakdown,1,0.018204487207239117
981,scripting,1,0.018152079525830474
337,door,1,0.01812785914645716
960,ruggedly,1,0.01806070873363773
54,aliens,3,0.017920362941198153
589,inconclusive,1,0.017886365889170506
514,guess,3,0.017882337023373742
839,period,1,0.017873600339462906
927,reeves,1,0.017694428302782898
199,casino,1,0.017694415533121528
95,at,1,0.017521574432194098
1093,sure,1,0.017425606668497174
36,acceptable,1,0.01721821048700242
1105,tedious,2,0.017189303562086224
106,awards,1,0.017182417964247826
150,blockbuster,1,0.017153420684244747
553,hollywood,1,0.017128534814935325
1025,solid,1,0.017111875112438748
672,live,3,0.016975803938807533
760,negative,1,0.016944713024065455
891,props,1,0.0169093551563932
1237,want,3,0.016552526940366467
119,baddies,1,0.016410208995991167
852,player,1,0.016063390428882947
869,practically,1,0.01599442194751645
414,extras,1,0.015815347338364066
329,discs,1,0.015658090345104386
801,original,19,0.01549382864102712
74,answer,1,0.015493719648446352
556,hope,2,0.015477335482622274
948,reviews,1,0.015436487888316948
810,overlong,1,0.015401011038391454
1198,unexplainable,1,0.01538656355449715
930,reilly,1,0.01530824287478935
1097,suspense,1,0.015246955322573167
562,hours,2,0.015189451350932243
280,da,1,0.015005884223037596
588,incoherent,3,0.014887792740528214
723,met,2,0.014769421500339462
1157,totally,1,0.014640458732010789
558,hopefully,1,0.014277964513526052
19,370p,1,0.014232461804046088
447,filled,1,0.013882828064600693
687,loud,1,0.013865200369617893
864,poorly,4,0.013771502751057367
1255,welcome,1,0.013764456709301726
642,larry,1,0.013713133082500035
802,other,1,0.013616118363934353
270,creature,1,0.013454583542202862
521,hankslangdonhowardbrown,1,0.013363722076107098
996,set,1,0.013287684555206994
785,ofit,1,0.013252239240305365
853,playing,1,0.01314658990817538
418,faffy,1,0.01312018318083342
998,shall,1,0.013098676323961906
582,impossible,1,0.012969743431731896
38,acted,1,0.012781478503470304
683,looking,2,0.012717735590542022
381,enother,1,0.012705458183674688
958,rubber,1,0.012540004078961125
1021,small,1,0.012487099897411752
626,kick,1,0.012480722709694324
569,hunger,3,0.012473413055968633
306,deserves,1,0.01239118763755777
478,games,2,0.012376017033819783
324,disappointed,11,0.012362013241991847
763,nevertheless,2,0.012351675644702222
660,life,4,0.012323575887104674
617,job,2,0.012272260688751431
818,paradox,1,0.01213194074926488
500,grandchildren,1,0.012091481720904585
493,goodi,1,0.012085707891713194
734,missing,1,0.012052886535153523
615,james,1,0.012041522843091988
45,adverse,1,0.012025111467314782
281,dad,1,0.01189617703889723
1207,unusual,1,0.01151694133305278
216,cheering,1,0.011495260609126812
1013,skull,1,0.011340971232118989
699,managed,1,0.01128830179993952
1209,update,1,0.011194850780473295
415,extremely,1,0.011190001482497183
1292,written,1,0.011169660644720102
1244,watch,18,0.0111689478060863
1034,spectacle,1,0.011043203759203826
404,exciting,2,0.011023604439111198
268,craig,6,0.011022389359411746
1039,spending,1,0.010987594900526896
797,opportunity,1,0.0108305456838041
609,island,1,0.010803132972317556
39,acting,3,0.010605968926581827
14,2h,1,0.01057546681339876
1083,such,1,0.010506601785073262
33,absolute,3,0.01045662375034581
321,directed,1,0.010422549687042097
807,outstayed,1,0.010272297874674902
694,lve,1,0.01027223136600083
648,leave,1,0.010177299625020023
507,greatgood,1,0.010116573757873178
860,polish,1,0.010074758603431263
302,deprived,1,0.009935670467442988
519,hands,1,0.00964408751752508
940,repeatalien,1,0.009616417260015983
1090,sunlight,1,0.00961404276735677
1081,success,1,0.009562041098736951
69,angels,1,0.009502786737120099
1223,very,11,0.009386863698474494
1270,wish,3,0.009340782477524795
669,linethe,1,0.009262269746967698
1168,tripe,1,0.009109773788846113
962,runner,5,0.008873372252287643
635,know,3,0.008836242753863894
1123,these,1,0.00875120753047437
388,episode,3,0.00867637086670954
274,cry,1,0.008611468648809564
977,schmaltzy,1,0.008423938853324405
964,runtime,1,0.008248424358690831
179,buckets,1,0.007890147006834417
1036,speech,1,0.007876206031324969
307,detail,1,0.007867486198105183
127,battle,1,0.007778990331047014
1066,strain,1,0.007660809024223411
406,execute,1,0.00761330709878797
932,remake,1,0.007506592397715212
906,rating,1,0.0075041664630886165
285,daughter,2,0.007231795679017119
1098,sutherland,1,0.007175554691341082
387,entire,1,0.0070281020300861086
678,loljust,1,0.007015853872321171
357,edge,3,0.006973181429714463
189,cannot,1,0.006865804382963212
1229,vinci,3,0.006849347218633914
947,review,1,0.006824432675340135
781,obvious,2,0.006709287039556356
1253,weasel,1,0.006694842571002922
836,performances,1,0.006648354533691285
896,public,1,0.006454267434067936
1299,zero,1,0.006263003019167357
1115,that,4,0.00621679047211633
1024,social,1,0.006167552135251488
889,promising,1,0.00610778889457797
347,dross,2,0.005818613182264168
819,part,1,0.005786953378686021
1103,taste,1,0.005647327965477226
333,do,1,0.005462977953367934
901,ran,1,0.0053059110074352
437,fell,2,0.005232232526110593
945,rest,1,0.005131845119049635
1263,why,1,0.005131191948675092
479,gaps,1,0.004963832110082472
714,media,1,0.004917647893581782
359,effectscharacters,1,0.004881613550550339
892,prospect,1,0.004859422553234374
793,on,7,0.004577616771960058
740,monsters,1,0.004547325955941289
395,euro,1,0.004417714257656676
456,finesse,1,0.004403240800501394
132,been,2,0.004042092324144471
1141,time,6,0.003736872160107197
576,if,2,0.003643864760983025
1144,timethank,1,0.003622559188628269
1252,weak,4,0.0032959117933540703
332,diverted,1,0.003161625381573351
719,merit,1,0.0031412012701388403
487,glass,1,0.0031297999327239805
1113,than,3,0.003126408603233509
1266,will,2,0.003003988757546881
441,few,1,0.002960829826769349
737,monday,1,0.0028816194398510703
382,enough,1,0.002442714753839554
1133,though,1,0.002347726001470464
826,patch,3,0.0022149974270835146
1100,taken,1,0.0018581187572399948
68,and,22,0.0017096617126026203
1291,writing,1,0.0015795964716324809
956,romp,2,0.0015461422483039598
314,didnt,2,0.001507480336108205
607,is,5,0.0014810288071137434
995,series,3,0.0014672587135704633
213,charity,1,0.0014567609015525005
1004,shop,1,0.0013725758839788738
223,cinematography,1,0.0013422311717412052
1271,with,6,0.0013261951365985132
774,not,20,0.0011495134146036184
684,lost,1,0.0011188101838000405
601,interest,1,0.0009971016356338414
753,my,3,0.0008812929306121
1142,times,3,0.0008676519435032096
90,as,14,0.0007883140698067812
466,for,5,0.0007863164710896627
56,all,2,0.0007784801189439676
114,baad,1,0.0006074428157035672
610,it,9,0.0006024944772333256
139,bestthe,1,0.0005742193889122973
130,beat,1,5.472374823311987e-05
190,cant,1,5.3417066054371046e-05
77,anyone,1,3.6053743091517364e-05
986,see,1,3.2120555347841265e-05
794,once,1,2.7905411668399064e-05
188,can,2,2.1953536679646925e-05
755,nation,1,4.110507855305081e-34
6,19,1,0.0
75,any,1,0.0
1122,theres,1,0.0
594,ingenuous,1,-1.4796590558801334e-33
135,believable,1,-3.9455380425247113e-32
769,no,1,-2.8148096805175533e-06
67,an,1,-7.783878767962598e-06
1099,take,1,-9.676564359031286e-06
1079,subs,1,-1.027473596915907e-05
904,rated,1,-1.4417887731549072e-05
1121,there,2,-1.903213333907531e-05
973,saying,1,-2.337204795444588e-05
752,must,1,-2.62252336090848e-05
808,over,1,-2.989553398105733e-05
485,get,1,-3.102705038809918e-05
1005,siesta,1,-4.1580336451618544e-05
1214,utter,1,-4.251703765185007e-05
1056,still,2,-7.912255750408548e-05
795,one,4,-0.0003786736762908436
612,its,2,-0.0005927293952006928
1221,veeeery,1,-0.0006263332349118897
1256,well,3,-0.0006888577210448632
1150,to,8,-0.0007306570091065489
1151,together,1,-0.0008022006606618984
109,awesomethe,1,-0.0008299225866858682
563,how,2,-0.0008575442971748277
1261,whole,1,-0.000913467533971239
625,kenu,1,-0.0009402297741520892
165,both,1,-0.001146695327070261
1288,would,8,-0.0013332942861640396
429,far,8,-0.001449885053022547
784,of,9,-0.001458898377646602
1258,what,2,-0.0014978958804865142
1294,yeah,3,-0.0015047701806770574
205,cgi,3,-0.0018423530705425053
336,dont,2,-0.002003667373113741
776,nothing,1,-0.0020718968317149865
1128,this,8,-0.0021256529473459443
1231,violenceworth,1,-0.0021619853514471786
459,first,7,-0.0025023559818148555
526,has,2,-0.00293498545626617
823,parts,1,-0.0029421768593080513
1155,top,1,-0.0031047072521437633
1296,you,2,-0.003247604102838155
624,keeps,2,-0.0032697247137041066
622,just,5,-0.0034020974977109
59,also,1,-0.0038033631079858457
184,but,14,-0.0039380972515283994
1251,we,2,-0.004139070812438741
1167,triology,1,-0.004359913133860461
1007,silly,2,-0.004766839199429841
475,full,1,-0.004896357787006376
725,mildly,1,-0.005224060865415786
530,have,2,-0.005338741149759862
141,better,10,-0.005401779670303987
1109,tense,1,-0.005611070950269826
1019,slowly,1,-0.005771268725868839
987,seen,1,-0.0058225328903667335
413,explosions,1,-0.005889713705574003
1188,unbelieable,1,-0.0060298995701971265
55,alienstakingover,1,-0.006056894579290337
882,price,1,-0.006266583352171024
242,comes,1,-0.006445119808806747
1047,stars,1,-0.006553264240311864
837,performing,1,-0.006848857075744606
658,liam,3,-0.0073284398282681615
191,capable,1,-0.007594041996464886
568,humour,4,-0.00777726632639246
287,day,1,-0.007795649621470829
1147,title,1,-0.007833889607314171
358,effects,11,-0.00791849980474239
716,meh,2,-0.008045441710470384
356,eaten,1,-0.00809789812374588
1164,treasure,1,-0.008170433896024643
1027,son,1,-0.008243422552255597
656,letterbox,1,-0.008279739972302351
73,another,1,-0.008282656564718383
912,really,6,-0.008311709524610519
318,difficult,3,-0.008432565242150856
218,children,1,-0.00871960431596334
366,embarrassing,1,-0.008793475692837366
1182,twice,1,-0.008960630275648354
155,body,1,-0.008998531982653903
259,continuous,1,-0.009287188678863413
34,absolutely,1,-0.00935091771887189
747,movies,3,-0.009524128816752403
301,depressing,1,-0.009563390266774902
584,impression,1,-0.009587356295485714
468,forgettable,1,-0.009897340542204855
1274,won,1,-0.010028182963442238
682,look,1,-0.010135927785457393
581,important,1,-0.010175177960296853
1117,the,42,-0.01021709395460927
1038,spend,3,-0.01037856664156043
579,immensely,1,-0.010510819880471792
431,faultless,1,-0.0109214823918261
1220,vast,1,-0.011120964706523765
1267,win,1,-0.011128379333039827
798,orange,1,-0.011136915796735604
72,annoying,1,-0.011157244803579347
