,word,count,mean
1150,uv,1,0.28516395385874427
778,partner,1,0.27110949331441525
159,brilliant,15,0.2633905042974181
486,groundhog,2,0.2547075188182229
1038,stunning,4,0.2416503613410308
388,fabulous,1,0.23339061436345254
373,excellent,16,0.22953430011416098
281,describe,1,0.20736976414282537
61,amazing,7,0.20269079483782063
725,nicely,1,0.1987885303566838
164,brought,1,0.19510475819417822
1223,worthy,1,0.19412705051983717
655,loves,4,0.19058978128206938
158,brill,2,0.17475359611498634
76,apes,1,0.1676102800691207
1093,thoroughly,6,0.16526079934632523
654,loved,20,0.1641894298981748
877,red,2,0.1640788272815169
130,birthday,1,0.15348577462003335
40,actions,1,0.15193239409056875
1079,thank,2,0.15185587137505446
1049,superb,5,0.1490520555012113
1057,surprisingly,1,0.14898705861386094
400,fantastic,8,0.1477847808303276
399,fans,5,0.1431261211865897
928,safely,1,0.14259804783578614
786,perfect,3,0.1425448503061307
653,love,21,0.14068605446208166
352,engrossing,1,0.14048243493931137
1056,surprises,1,0.13995674108237333
282,described,1,0.1386715419139268
500,happy,2,0.13799257451315794
1170,waited,1,0.13203816100896995
1017,steel,2,0.13183858664496606
1095,thriller,3,0.13121321411721157
361,epic,1,0.12760816436154504
784,penny,1,0.12530959432427405
528,hot,1,0.12368090427153945
789,performances,2,0.12275998987817652
882,refreshing,3,0.12213114700216003
1219,worlds,1,0.12115111697947463
477,great,66,0.1208283909766275
355,enjoyed,30,0.12047142814589949
404,favourite,5,0.12020381174609404
83,art,1,0.11929673641148333
875,recommended,5,0.11926003925123044
296,digital,2,0.1190464386605809
767,outits,1,0.11828582368032246
274,delivery,2,0.11804454364241078
1169,wait,16,0.11800342583657238
874,recommend,16,0.11762279639324072
265,daughters,1,0.11674576785156719
47,advertised,1,0.11643897139119053
432,fleshing,1,0.11563065884035788
513,highly,4,0.1154744885007301
427,fit,3,0.11544449809907514
21,4,5,0.1128432137283815
838,price,3,0.1124226767853888
483,gripping,2,0.11238864678888388
294,different,9,0.11152767739191832
1101,tin,1,0.11063327578759952
235,comparison,1,0.10957519684930463
226,collection,2,0.10946801903728251
99,awesome,3,0.10806692411062675
200,chapter,4,0.10787839339064179
354,enjoyable,18,0.10768015014024579
263,dark,8,0.10757623769135236
420,finally,1,0.10757103148295365
249,cracked,1,0.10670774855453
993,sort,7,0.1050738416959894
214,classic,8,0.10500670591669645
439,follows,2,0.1049221022004558
45,adventure,2,0.10463769501300578
825,possibility,2,0.1043559306098785
470,grab,1,0.10432441139726982
308,distraction,1,0.1038583295489627
331,eager,1,0.10375169158490134
246,count,2,0.10332288143198094
596,kind,3,0.10207271873442651
515,ho,1,0.10177682917056613
264,daughter,2,0.10154589412971965
852,quality,3,0.10108388808963938
4,12a,1,0.10107162052881476
398,fan,6,0.1006369342701886
724,nice,10,0.09925389222675876
600,kong,15,0.09900926724805625
984,slightly,4,0.09895173821041058
165,bruce,2,0.09885069774712349
353,enjoy,17,0.09765461258864393
630,likely,2,0.09757045704592376
809,pleasant,1,0.09567316554967474
479,greatest,1,0.09517422904916993
271,definitely,7,0.09483989430930342
1145,update,1,0.09334105140899869
461,glued,3,0.09292654226412748
534,humour,11,0.09260023995735717
82,arrived,2,0.09220164792848298
590,keanu,2,0.09203985902580095
435,follow,6,0.09149196712709988
228,come,5,0.09084555457608537
1050,superhero,1,0.09018195637011037
212,christmas,1,0.08991211098544426
519,honest,4,0.08895985987378166
459,gift,1,0.08827136387608313
215,classy,1,0.08792564794854406
39,action,66,0.08696887627368326
559,intelligent,1,0.08682776038315511
1208,woke,1,0.08658573044257142
447,fresh,2,0.0864109296215492
949,seat,4,0.08586287114868198
1054,surprise,3,0.08567980031563964
1168,wach,1,0.08548683662038815
1171,waiting,3,0.08457721147263271
20,3rd,1,0.08450656417678283
876,record,1,0.08433500236640709
535,hunger,6,0.08378750127253237
378,expectations,4,0.08371251029445109
1072,teen,1,0.08358741852357118
839,prime,6,0.08189463926182071
772,packaged,1,0.08184609569177265
457,gerard,2,0.0810087809044398
703,monsters,1,0.08062466454871156
12,2017,1,0.08046588298752273
247,couple,3,0.08011445223984377
52,age,3,0.08002317270868597
478,greater,1,0.07977420031920941
411,fest,1,0.07958374651926364
823,popcorn,1,0.07958350463898868
802,pilots,1,0.0794808951209599
914,round,3,0.07892973857593427
438,followon,1,0.07853210222556656
34,absolutely,6,0.07840638726900552
366,escapism,2,0.07804886384822368
89,atmospheric,1,0.07741087874657192
905,riding,1,0.07714690810725855
536,hunters,1,0.07708776589562856
903,ride,1,0.07676645840882361
942,science,1,0.07608191373190835
303,disappoint,1,0.0758242418098749
120,beautiful,3,0.0753772562939984
119,beat,2,0.07506103592342978
650,lot,3,0.0750256046208268
720,negative,1,0.07479000373227794
424,finish,3,0.07453724955283221
1160,viewing,2,0.07444208759700076
897,require,1,0.07426689787625501
213,cinema,9,0.07419821817107858
965,set,5,0.07385918283143975
788,performance,4,0.07303657098639152
771,package,2,0.07279702517370987
464,good,76,0.072698381106495
683,memorable,1,0.07266143678925795
661,main,2,0.0722946060169935
1015,stay,3,0.07188664277196427
773,packed,4,0.07124607523294807
330,dvd,8,0.07124161272664667
592,kept,1,0.07091796406019846
1157,view,1,0.07034536070209017
417,films,15,0.0696521660240266
1084,themway,1,0.06949209461652471
915,royale,2,0.069448022880568
343,emotion,2,0.06936206494835502
209,choreography,1,0.06929637981469175
446,free,2,0.06893256438990472
1025,store,1,0.06863876483485516
855,quick,2,0.06852496232269202
26,5,7,0.06841833113748688
520,hooked,1,0.06812552107612777
358,entertaining,10,0.06807410337491823
662,maintains,1,0.06756938105361779
612,laughter,1,0.06745699075769356
194,caught,1,0.0673062664248182
1212,wonderful,1,0.06710473117159112
619,lesson,1,0.066751115497149
374,exciting,3,0.06666542674103913
795,persuasion,1,0.06655792369917753
416,film,104,0.0659733132085152
1096,thrilling,1,0.06549196322109883
930,satisfying,1,0.0652249293268478
548,impressive,2,0.06505646576330289
481,grillo,2,0.06498494171507113
1047,suitable,1,0.0647019386080597
1046,suit,1,0.06456000711189132
911,role,2,0.06443107744705295
1080,thanks,2,0.06438021814862074
731,nonetheless,1,0.06421677673554171
24,4k,2,0.06410360719495126
436,followed,4,0.06370517913542074
451,funny,2,0.06353293576457951
335,edge,6,0.06297085969296735
372,exactly,3,0.06273434674157093
68,animals,2,0.06247017956041355
87,aspect,1,0.06133249257893954
1074,teens,1,0.06093841392671019
450,funnier,1,0.06078440445260486
1222,worth,16,0.06074478090739914
774,pacy,1,0.060683504306098694
687,message,1,0.06061084348779405
284,deserves,2,0.060544169579550215
176,butler,5,0.06053923874082514
1111,trash,3,0.059907479423624156
1233,years,5,0.0595154232394365
1033,strong,2,0.05949737881393492
508,heavy,1,0.05948288514446655
414,fi,3,0.05941906177670017
267,days,1,0.059357598092649524
179,came,4,0.059299826533496754
799,pick,1,0.058952170846132586
230,comes,2,0.058496060198334025
545,important,2,0.058421488458749865
482,gripped,1,0.057953041236098644
601,kongs,1,0.05787223604719954
707,movie,58,0.05769866664070868
925,sad,2,0.05744372837745497
1151,v,2,0.05738714334461956
680,media,2,0.05726059201891742
1218,world,8,0.056968468967823
671,marvellous,1,0.05658294955984282
1202,win,4,0.05647466263732238
994,sorted,1,0.056417673025947315
425,finished,1,0.056403652168688624
433,flow,1,0.05636878596513907
847,provoking,1,0.05605013618629874
770,pacing,1,0.05539390312072509
419,finale,2,0.05536992947825305
888,remake,2,0.05503783291381178
708,movies,8,0.054863718261202496
161,brings,2,0.054687662270369385
497,handsome,1,0.054367769300477015
768,outstanding,2,0.05418285186279209
443,forwarding,1,0.05402201913851926
85,asinb0063fqreo,1,0.05389409291073514
1127,twist,2,0.05383528843263084
197,certification,1,0.05382522111285098
962,series,4,0.05363677985161665
676,matter,1,0.0536202984023156
638,living,1,0.05351308676789254
174,business,1,0.05324099188092598
1055,surprised,2,0.053144878306087086
1173,wanted,1,0.05274263368883295
1121,true,5,0.05263797034240274
959,sequel,8,0.05214257550403781
637,live,5,0.05202216793036981
929,sam,1,0.0519954168689493
329,dumbed,1,0.05177110357979646
207,choice,2,0.05168751010969102
19,3d,2,0.051654720602624486
618,legacy,1,0.05146871819076233
1161,villeneuve,1,0.05109859207674829
510,hell,2,0.050896617743894174
27,5023kbps,1,0.050624485927995684
629,liked,2,0.050555120262864794
843,product,2,0.05052246611296075
989,solid,4,0.050465721459003576
1070,team,2,0.05023754605408329
806,planet,1,0.0501111947405855
153,bought,4,0.04976720942957701
125,best,11,0.04948615271279564
555,incredibly,1,0.04946357548921647
514,hit,1,0.04935837753430443
160,bring,2,0.04930811710683284
507,hear,2,0.04902888946339784
1200,wife,3,0.048722206820126894
741,obviously,1,0.04770475673665381
673,mashes,1,0.047567802785547855
562,interesting,2,0.04750171086439284
1231,yeah,2,0.04739690314227735
489,gun,2,0.047074652610235385
177,buy,5,0.04686549886389523
699,mix,2,0.046670520619576106
833,present,2,0.04663235467636466
437,following,3,0.04661247351467498
1037,stuff,2,0.046286178660745685
543,immensely,1,0.04618358455842771
867,realistic,2,0.04596885332978599
53,ai,1,0.045913065839352625
397,family,3,0.04579713703272859
250,cracking,1,0.0456935077419511
900,review,2,0.04546301896522882
1158,viewed,1,0.04509740914517062
862,ray,1,0.044901445445813204
628,like,17,0.0448806888669499
37,access,1,0.044590823225512694
589,katniss,1,0.04446903567364675
758,open,1,0.04446657213797913
1067,taste,1,0.04432015142825775
901,reviews,4,0.04431211522953811
498,hanks,1,0.04419132108412088
192,casino,1,0.043666726228159085
1065,taliban,1,0.04326707270097697
287,device,1,0.042965014607979995
926,saddest,1,0.042773620871628164
931,saturday,1,0.042771565791705816
111,bank,1,0.04261530398598718
238,concept,3,0.042483315152887856
944,scores,1,0.04185990215585775
844,program,1,0.04181257041892747
668,marines,1,0.04169132678386941
1062,system,2,0.04155977277847499
964,services,1,0.04146031331131807
401,fantasy,1,0.041349946155725584
155,box,3,0.04124665454910462
1021,stole,1,0.041042515463151644
754,olympus,3,0.04074949423274508
384,extra,2,0.04042804762775234
293,diesel,3,0.03997482800995993
385,extras,2,0.03967619959697343
1006,spoiler,1,0.039614443651859045
884,regardless,1,0.03961281303377239
357,entertained,2,0.0395630631946525
672,mash,1,0.0395239452864995
57,aliens,4,0.039056650601676415
1172,want,6,0.0390128150569768
92,audio,2,0.03869916982416868
1126,twice,3,0.038184130391360094
266,day,3,0.037658193593703156
684,memories,1,0.03750735583484012
1204,wine,1,0.037232358149723636
133,blade,1,0.03717215302878466
217,clever,1,0.037000430941691614
849,pure,1,0.03688746289882961
345,emotions,1,0.03643293634972489
631,likes,1,0.036401503305805966
307,disc,2,0.036393317038326156
11,2,9,0.03620525373209842
674,masterpiece,3,0.03614049898709142
65,americans,1,0.036134335631099745
891,reminds,1,0.0359736803254649
531,huge,1,0.03560074698526091
154,bound,1,0.035463588940375726
832,prepared,2,0.03531639066384895
333,early,1,0.03505116116918852
715,mystery,1,0.03476421904117949
1052,sure,1,0.03467327604157074
299,directed,1,0.03408334698423067
573,item,1,0.03384015138877146
1030,strange,1,0.03356678770412784
211,chris,2,0.03351133644527789
1210,won,1,0.033352533743288275
62,amazon,2,0.03322428994949696
5,13,1,0.03317917214109866
716,nation,1,0.03289541156917684
88,ass,1,0.032700819307679756
1232,year,1,0.03251402326264697
701,modern,2,0.030932528466670613
403,farce,1,0.03074690612135457
171,bull,1,0.030665827395666395
405,fear,1,0.030540808476038878
566,invasion,1,0.030295375322818608
449,fun,18,0.029770071090462542
248,cover,2,0.029586011521680017
183,capable,1,0.02953805570629033
170,building,1,0.0287485787619011
1098,time,7,0.0287151017297727
1183,watched,3,0.028517480225643686
495,hand,1,0.0282218302224447
386,extremely,1,0.028168452126919055
270,decent,3,0.02813994177019655
319,drama,1,0.02809049719456629
651,lots,5,0.027766577125498144
43,added,1,0.02771033667495977
1181,watch,15,0.027484718154197042
1088,thin,1,0.027435566377750423
349,endure,2,0.027293938036687303
229,comedy,2,0.027040962298667384
1142,unreal,1,0.025659900057922416
423,fine,2,0.02556001750384533
963,service,1,0.02542430985398782
474,grandson,1,0.025386468173012263
496,hands,1,0.025372422521311278
169,build,1,0.025260467649578018
740,obvious,1,0.02507333159639422
463,godzilla,1,0.025033027325922802
726,night,1,0.024983696953218643
898,required,2,0.02492779335438644
670,martial,1,0.0249277685813791
968,shall,1,0.024578757576561208
490,guns,1,0.024367306448141772
376,execrable,1,0.023473166950920797
187,carnahan,1,0.02311811157592634
1138,unique,1,0.022581983889422435
824,portrayed,1,0.02214403684765581
1159,viewers,1,0.02212093703710396
1058,surrounds,1,0.021587708871205116
1184,watching,7,0.02140252218268861
58,alive,1,0.021321041708198794
890,remind,1,0.020779730954511376
23,45mins,1,0.020749837450361158
1236,young,1,0.020622085964300846
652,loud,1,0.020551502354913855
406,feature,1,0.02052431384324768
129,bin,1,0.020421116541750727
1133,unbelievably,1,0.020263027468566563
796,pet,1,0.020159729412548177
1113,tributes,1,0.020114574345304444
69,animated,1,0.0200039865196188
123,believe,1,0.01999985167053226
56,alien,1,0.019967151592562446
547,impression,1,0.019834762653388658
122,believable,1,0.019801785513679466
124,belive,1,0.019735507117305845
633,lineless,1,0.01917531556456589
334,easy,1,0.01904573289623179
1075,tense,1,0.019008871320183886
1106,too,2,0.018381884640731445
578,james,1,0.01781378683823974
567,involvement,1,0.017774095888782333
97,award,1,0.01774973432099707
986,slowly,1,0.01751982518761479
1000,speedy,1,0.017137181693213703
643,loljust,1,0.01635570099099779
950,second,1,0.015085253751287745
127,better,12,0.015041453115120826
941,sci,2,0.014204467253578969
609,laugh,1,0.014070590495591622
499,hankslangdonhowardbrown,1,0.014015470086472916
1108,total,1,0.013419717973331866
189,cartoonish,1,0.013318862675561665
813,point,1,0.012941586245071779
597,king,2,0.012527336483994074
28,7,1,0.012514409382112507
15,2h15,1,0.012445203947646711
992,son,1,0.012177617621806408
606,landmarks,1,0.012054513936813989
895,repeat,1,0.01193862974975272
828,predicatable,1,0.011403800680082104
