,word,count,mean
1337,tripe,1,0.4093906100923532
1202,stallone,2,0.35652483850176564
304,crap,2,0.3496260619381076
1025,public,1,0.34799951305421534
1067,region,1,0.33801006235671016
928,pants,1,0.31874579845076895
625,hiring,1,0.303564124137544
76,amateur,1,0.2794882128711311
939,pathetic,2,0.27304798605979635
964,pile,3,0.27106415550786034
386,drivel,2,0.2707076381715447
965,piling,1,0.26817343409377004
1391,vaguely,1,0.2641659076430035
643,hot,1,0.2607947872425353
179,blinded,1,0.25362313626609023
129,awful,11,0.25062776933241343
337,deliberately,1,0.24248009718541924
16,2018,1,0.23742853027953317
149,bearable,1,0.23726723603219865
1350,tweaks,1,0.23323287208603624
1104,routine,1,0.23222520149901504
17,2049,1,0.23161493572465777
1107,rubbish,14,0.22819567180836375
1385,useless,1,0.22405250401065116
154,bees,1,0.2234911922098551
831,miscast,2,0.22278555439240524
176,bland,1,0.2220726333259325
990,poorly,8,0.21959376009583237
1430,wears,1,0.2192147105703577
755,letterbox,1,0.20748508849693822
234,cartoonish,1,0.20473613888930892
628,hole,1,0.20282056610538757
1101,romantic,2,0.20279734603115787
813,meaningless,2,0.20101639275860012
1420,waste,22,0.19887716993663124
33,7,1,0.1981307252455582
374,distinctly,1,0.19741276020419932
143,barely,3,0.19695033813940419
952,peril,1,0.19628392201626715
379,door,1,0.1918324956335804
780,lol,1,0.18836164548257425
191,boring,12,0.18695685124959124
1276,terrible,16,0.1852846287532354
677,insult,1,0.18460295344225006
1096,ripoff,1,0.18394637365967972
349,device,1,0.18292767618322692
248,charisma,1,0.18193895386004127
877,nonexistent,1,0.1806302971846899
818,mess,4,0.18003608709264945
989,poor,29,0.17852100818798622
753,lesson,1,0.17778037559545387
1478,wrote,1,0.17771693769533528
633,honestly,1,0.1773797349037239
1161,shocking,2,0.1773544835245606
982,pointless,3,0.17722125433182898
1174,sleep,1,0.17458943441870753
879,nonsensical,5,0.17376587293014856
577,gratuitous,1,0.1733659493709638
736,lame,1,0.17334801905797714
270,cohesive,1,0.17326411865407043
390,dull,7,0.1729058281777332
1314,tired,1,0.1721867509884857
1457,wonder,1,0.17040084235946767
27,45mins,1,0.17012526680683326
195,bother,7,0.16997117689863894
202,brainless,1,0.16902898469302133
331,decades,1,0.16893689196397713
750,legacy,1,0.16833727373071655
798,magically,1,0.1678930704712038
878,nonsense,2,0.16685961966056218
1388,utter,3,0.16657316148973925
75,alternative,1,0.16586003780648617
252,cheesy,4,0.1637464702121177
20,2hrs,1,0.1632163152433036
1237,stupid,6,0.16243387678451993
451,execute,1,0.1595897053190701
823,million,1,0.15949279868779406
1166,significant,1,0.1590262571963486
328,dead,1,0.15872592803574992
678,insulting,1,0.15819823134175862
345,desperate,1,0.1560673543503053
318,cutout,1,0.1547869645152653
1063,reduce,1,0.15384128807894784
510,fly,1,0.15317304223829467
1071,remember,1,0.15257748382159175
146,bash,1,0.1500622532201382
1130,screenplay,1,0.14954346158978582
295,continuous,1,0.14934792734833727
1220,stopped,1,0.14885837575369892
1462,words,3,0.14866664365009566
930,paradox,1,0.1481158527448231
929,paper,1,0.1472829651095181
147,bay,1,0.14719922104941915
770,lists,1,0.14711387094197426
1081,resent,1,0.14619777970197712
55,advance,1,0.14564678732251263
769,list,1,0.14538256568041272
79,amazons,1,0.14522224324199154
794,luck,1,0.14231440658121164
570,gory,1,0.14230581438606194
388,dross,2,0.1422544615056337
0,1,3,0.14170706813851883
836,money,20,0.14095900885076548
69,alas,1,0.1406705558872335
1270,tedious,3,0.13979487563181528
267,cliche,6,0.13966145473954913
1229,strangely,1,0.13939777045570756
180,bloated,2,0.13830176207772288
1442,whitespikes,1,0.13758243232343087
1417,warned,1,0.13756377594943422
764,limped,1,0.1365911749690213
97,app,1,0.1363931959776727
330,dear,2,0.1357582398198027
793,low,4,0.13497883295013943
1469,worthy,1,0.1340663533546113
882,noshy,1,0.13349785255260296
1266,taught,1,0.13345332645706545
1246,sucked,1,0.13282811732657782
711,johnny,1,0.13257216630745178
623,hill,1,0.13239994760820056
768,linethe,1,0.13221054912371044
724,kids,1,0.1319788397351413
1151,seriously,1,0.13066314718223965
1015,productionthis,1,0.13043859761240292
974,player,2,0.1303400001203746
250,cheap,3,0.13024420851819637
1243,subtitles,3,0.13018510873850933
183,bloody,1,0.12964122864109717
975,players,1,0.12949728656071155
1467,worst,7,0.12785065373839538
830,minutes,12,0.12706551642553796
1486,zero,2,0.1269697297387953
190,bored,2,0.1262076959155113
848,moviesthe,1,0.12573520678150762
92,anti,1,0.12542262342424265
1397,veeeery,1,0.12464759023706831
944,paying,1,0.12460306252083536
340,demogorgon,1,0.12449154058120109
1328,trailer,1,0.1241198688147713
1241,subscription,1,0.12402983183494234
1034,quarter,1,0.12363659584309117
696,italian,2,0.12315180129961734
994,potential,1,0.12312829796287547
519,forget,3,0.12170252235761088
1043,rated,1,0.12156805313341788
1483,youdavid,1,0.12136015676002397
133,bad,34,0.12114931147743967
1262,talent,1,0.12087185605353762
977,pleasure,1,0.11994806074353553
1131,script,19,0.11962707616015933
1,10,2,0.11908210646985057
1330,trash,4,0.11882577897303029
163,bet,1,0.11873294527161983
284,completely,5,0.11796439765472333
834,mistake,1,0.11674157441516356
505,flakey,1,0.11594880680959113
996,pratt,8,0.11590905722941859
714,jumps,2,0.11566397169169115
42,absolutely,6,0.1156291977373191
1251,suppose,1,0.11540484932989105
1476,written,3,0.114994588041341
213,buckets,1,0.11449431469080795
1416,warn,1,0.11445132818760806
1472,write,3,0.11355504450162578
1440,whilst,1,0.11350065417606132
461,exposition,1,0.11322203526268691
739,laptop,1,0.11316471392962466
1156,shaky,1,0.1127474198782026
1002,preposterous,1,0.11265112461199922
1061,redeemed,1,0.11187170032773383
504,fishbourne,1,0.11158262837157215
758,lifeless,1,0.11149749474824831
630,hollywood,3,0.1113178976014237
600,happensif,1,0.11115562671478975
1421,wasted,7,0.11102469909532567
1092,ridiculous,4,0.11079673336575363
67,aircraft,2,0.1107184934215721
370,disappointing,4,0.11055147175426569
595,half,8,0.11027334033190742
13,20,2,0.10938053467392948
610,heads,1,0.10913580629446344
829,minute,1,0.10892480439265305
709,jogs,1,0.1076934915302794
629,holes,5,0.10748644177720343
1028,purely,1,0.10706017634832969
47,act,1,0.10687777926219642
144,bargain,1,0.1068429860157093
232,cardboard,4,0.10664900117451831
1018,promising,1,0.1065765978196299
1242,subsequent,1,0.10653624548385497
1387,usually,2,0.10631803749229342
1170,skip,1,0.10591170633093537
214,budget,5,0.10590174185050413
926,paid,2,0.10552654786878474
1238,stupidly,1,0.10533841036066531
972,plane,2,0.10515699354019689
1073,rent,2,0.10475271999624308
1362,understand,2,0.10472790044101488
418,endingif,1,0.10454436259333519
948,perceived,1,0.10420578321826358
1432,website,1,0.10408565688524284
434,entirely,3,0.10389524501398324
196,bothered,3,0.10364144257770046
265,clearly,3,0.10352195167652185
396,eagerly,2,0.10340509622843656
776,loads,3,0.10329934222531817
344,despatched,1,0.10324407327349862
988,poop,1,0.10295528945713242
364,directing,1,0.10259385988593989
742,laughing,3,0.10253670119572193
946,peeve,1,0.1024902233045178
472,fairness,1,0.10233114669877234
1323,total,5,0.10187617032792026
1358,unable,1,0.10181127447504366
142,bank,1,0.10140145377566309
1372,unnecessary,1,0.10093255850505273
660,ill,3,0.10087474554132271
320,cynical,1,0.10060026421363483
1341,tropes,4,0.10047013553519797
14,2015,1,0.10034781475682633
1250,superior,3,0.10014170991739041
341,demons,1,0.09988628906981338
268,cliches,4,0.0998811758555343
93,anymore,1,0.09963799019465498
266,clich,1,0.09937233010576801
987,politician,1,0.09887837852918914
1346,turgid,1,0.09842283252960571
392,dumb,1,0.09812466428774087
1214,steve,1,0.09807569196823002
362,dire,1,0.09807146516260325
78,amazon,10,0.09804585903193189
1344,truly,1,0.09803627063458192
906,opportunity,3,0.09787565316285583
1367,unexplainable,1,0.09783482923290951
1020,prospect,1,0.09734332878807266
371,disappointment,2,0.09716418141503202
283,complete,4,0.09707341773692854
605,hate,2,0.09676321092286148
1324,totally,3,0.09587522206496922
1035,questionable,1,0.09539896866925154
740,laugh,1,0.09478732681486482
797,made,1,0.0947013801914547
1474,writers,2,0.09468002940438235
789,loud,4,0.09464387405220948
645,hours,9,0.09445701967713818
329,deaf,1,0.09439649545256243
1265,taste,1,0.09430296992349739
1460,wooden,2,0.09425890852079952
1041,rapidly,1,0.09410094193099612
1219,stop,4,0.094089206451149
1272,teenagers,2,0.0934143725316815
1211,steam,1,0.09274598783673801
1325,tourists,1,0.09223406591676114
679,intelligence,1,0.09216733272027884
940,pathos,1,0.09178102046146862
1473,writer,2,0.09144247134078377
293,constantly,1,0.09134067851732797
72,allegories,1,0.09114854782058096
957,phase,1,0.09102879053898011
7,18,1,0.0909913745882269
675,instead,4,0.09075380333924421
334,decisions,1,0.09026038505271045
1077,repeatalien,1,0.08979188036908713
1374,unrealistic,1,0.08920713771899057
1221,stopping,3,0.08916047269750288
1144,send,1,0.0891060311286284
1036,quickly,1,0.08890730371632145
1258,swiftly,1,0.08889790354058982
762,likeness,1,0.08824587798527159
1074,rented,1,0.0881903695175059
606,hated,1,0.08808823429973768
775,load,3,0.08787997861844477
1347,turn,5,0.08768604220449795
1240,subs,1,0.08723025027066396
673,initial,1,0.08656369205462547
1103,room,1,0.08618605790141023
644,hour,3,0.08599734919392588
1345,trusted,1,0.0854581920369652
41,absolute,9,0.0839453424717755
159,belive,1,0.08339264673931132
1153,sfx,3,0.08312195534431573
447,excited,1,0.08280150407193569
384,dreadful,1,0.08270024974069332
810,maybe,1,0.08263423245351896
351,dialog,4,0.08240932333332113
1097,ripped,1,0.0820510054718252
1475,writing,3,0.08167532309451025
812,meaning,2,0.08158084561876157
483,fast,1,0.08152725334668968
1368,unfortunately,2,0.08114085500702456
1083,rest,1,0.08090485601013749
136,badly,3,0.08077576132077091
979,plot,18,0.08046518918136249
1070,reload,1,0.08030761788990161
1339,troopers,1,0.0798923079718696
258,chris,2,0.07938621819377742
1405,vin,4,0.07922807485114691
1466,worse,6,0.07918611337710664
1145,sense,7,0.07869134284232063
756,liam,3,0.07869075069091107
1259,switched,1,0.07800774506893972
1162,shoot,2,0.07776244061030312
591,gun,2,0.07762720382893461
622,hilarious,1,0.07757797726810264
1279,territory,1,0.07757112066325497
592,guns,1,0.07731028397926616
458,explain,1,0.07703218260646587
609,head,1,0.07699661775556159
1213,stephen,1,0.07697850694932967
671,incredibly,2,0.0769671630130313
391,dulled,1,0.0764426910666451
1062,redeeming,1,0.07637660780461476
943,pay,2,0.07636772716421973
893,oh,3,0.07634125782803179
241,change,1,0.07622656985159823
1128,scientist,1,0.07604540736552133
741,laughable,3,0.07581531278253444
876,nonexciting,1,0.07552065465285444
1359,unbelievably,1,0.0755063687938775
1064,reduced,2,0.07490404837762077
1234,studded,1,0.07481761446059809
1233,stuck,1,0.07472395174558044
852,muddles,1,0.07467720092788621
19,2h15,1,0.07466492714691515
548,generous,2,0.07459202921133617
690,iq,1,0.07452653194063462
571,gosh,1,0.07438917464085251
859,near,5,0.07437152175831382
899,older,2,0.07436391617282606
452,executed,2,0.07426472965199421
314,curiosity,1,0.07406289378216563
251,cheated,1,0.0738895287359207
137,badno,1,0.07378881749420901
